10000 100000
5928 9205 1000000
1627 4170 1000000
1167 9205 1000000
1109 3594 1000000
1115 9205 1000000
5662 3594 1000000
5988 6890 1000000
541 9009 -212124
8321 5822 1000000
1323 6890 1000000
6607 9205 1000000
9567 4170 1000000
97 6890 1000000
9436 5822 1000000
7660 9478 1000000
2693 7824 1000000
4656 7824 1000000
9691 7810 -219539
9313 9205 1000000
1904 2389 -209817
4917 7824 1000000
4787 5822 1000000
1765 6890 1000000
8606 5822 1000000
9758 6890 1000000
4059 6890 1000000
5992 5385 1000000
6536 8706 1000000
9702 9205 1000000
6368 6890 1000000
2109 9205 1000000
3275 4170 1000000
8650 8706 1000000
8937 3594 1000000
8752 3594 1000000
1957 8706 1000000
3337 5385 1000000
2927 4879 -212116
295 6890 1000000
6821 6890 1000000
7336 7824 1000000
4356 5822 1000000
3636 4170 1000000
9705 4828 -218949
3364 7824 1000000
7470 6890 1000000
7855 2838 -210411
7589 5822 1000000
8410 9205 1000000
1660 8706 1000000
7172 9478 1000000
3989 9478 1000000
3041 6890 1000000
2162 1277 -214327
2131 9205 1000000
3216 8706 1000000
2171 8244 -211068
3760 4170 1000000
7258 2132 -219140
3009 6890 1000000
1746 8706 1000000
6687 4170 1000000
5149 3594 1000000
2067 3594 1000000
582 8706 1000000
5460 6890 1000000
1614 7824 1000000
2526 9205 1000000
6534 8706 1000000
4433 8706 1000000
8029 6890 1000000
9901 7824 1000000
8339 7824 1000000
7252 9517 -214965
2087 9205 1000000
1347 9674 -217397
4929 9205 1000000
5991 8706 1000000
776 5385 1000000
1765 4170 1000000
2637 9478 1000000
3633 8706 1000000
5175 3300 1000000
8878 7824 1000000
1987 6890 1000000
8011 8238 -211938
4135 4170 1000000
7519 3594 1000000
7893 7824 1000000
6267 4170 1000000
4185 6890 1000000
7185 9205 1000000
5069 8706 1000000
363 5385 1000000
9493 6890 1000000
6611 8706 1000000
5858 8713 -216481
880 6890 1000000
6364 8706 1000000
6063 9478 1000000
7134 6890 1000000
5368 9478 1000000
3813 6890 1000000
5078 3594 1000000
8250 7824 1000000
8195 8706 1000000
585 6890 1000000
1371 9478 1000000
1991 3594 1000000
9559 4170 1000000
3744 9478 1000000
3721 9205 1000000
7372 7824 1000000
3990 738 -210590
3387 6890 1000000
9706 5822 1000000
5707 4170 1000000
6035 8706 1000000
9790 3400 -211704
8796 7824 1000000
2767 7824 1000000
5536 9205 1000000
8345 6890 1000000
2947 8706 1000000
4139 9478 1000000
9953 9478 1000000
5451 9478 1000000
3057 5822 1000000
2365 5385 1000000
5466 5822 1000000
9381 9478 1000000
8160 5385 1000000
9553 6399 -210039
6007 9205 1000000
2303 5167 -217956
3490 5822 1000000
618 8706 1000000
2431 7824 1000000
1147 3594 1000000
6381 5385 1000000
9780 9478 1000000
3005 5822 1000000
481 4170 1000000
6844 6890 1000000
4659 8706 1000000
7567 4170 1000000
3203 4170 1000000
4719 5822 1000000
5882 9478 1000000
9108 6890 1000000
89 6890 1000000
6267 7824 1000000
1156 5822 1000000
5199 7824 1000000
8075 9478 1000000
2974 9205 1000000
9217 9205 1000000
5812 3594 1000000
2798 9205 1000000
9960 5385 1000000
4598 5822 1000000
1308 5385 1000000
9916 7824 1000000
531 9205 1000000
6540 4170 1000000
3817 8706 1000000
6435 5385 1000000
2220 5385 1000000
6686 7824 1000000
2022 9205 1000000
1859 5822 1000000
1906 3594 1000000
2213 9205 1000000
8683 3594 1000000
4845 8706 1000000
113 8706 1000000
4848 4170 1000000
4591 6890 1000000
4312 7113 -211019
2446 7824 1000000
9149 3594 1000000
6556 9205 1000000
2882 8706 1000000
5125 9205 1000000
2149 4170 1000000
9254 5822 1000000
634 5822 1000000
8257 4468 -216846
854 9205 1000000
1635 9478 1000000
7972 8511 -211180
7036 7824 1000000
6213 6890 1000000
6644 9205 1000000
3226 9205 1000000
7674 3594 1000000
821 9205 1000000
5334 9205 1000000
881 7824 1000000
1491 4958 -217725
4424 5385 1000000
7610 5822 1000000
4076 6890 1000000
1923 7824 1000000
7149 9478 1000000
8131 5822 1000000
7440 3594 1000000
1916 4170 1000000
1502 9478 1000000
7433 9478 1000000
1409 3721 -216868
9387 6890 1000000
2420 9478 1000000
6653 4170 1000000
9914 5385 1000000
6549 9478 1000000
7530 9478 1000000
412 4170 1000000
7219 6890 1000000
6078 5822 1000000
980 7824 1000000
4616 7824 1000000
4572 3594 1000000
3889 9478 1000000
5560 7824 1000000
4238 5822 1000000
6233 8706 1000000
8889 9478 1000000
2500 3594 1000000
1704 9205 1000000
488 4170 1000000
2013 5992 -212581
3347 6890 1000000
3160 9478 1000000
8228 5822 1000000
4889 9205 1000000
8213 9478 1000000
6013 9478 1000000
2409 7824 1000000
8159 9478 1000000
5225 9478 1000000
125 5822 1000000
4745 3594 1000000
563 8706 1000000
7967 7824 1000000
816 5385 1000000
2445 9205 1000000
9716 9205 1000000
5193 3594 1000000
6503 9478 1000000
5496 9205 1000000
1632 7824 1000000
2532 5822 1000000
5057 9205 1000000
3113 8706 1000000
3277 8706 1000000
313 2117 -214737
5870 3594 1000000
2359 5822 1000000
9946 6890 1000000
7895 8706 1000000
4192 9205 1000000
5274 7824 1000000
1021 5385 1000000
9703 9205 1000000
3969 5385 1000000
4281 9478 1000000
8178 9478 1000000
9000 9205 1000000
4104 3594 1000000
2652 6890 1000000
1108 5385 1000000
16 5385 1000000
4724 8706 1000000
595 9478 1000000
7381 6380 -209924
5229 7824 1000000
4451 3594 1000000
1595 5822 1000000
3644 3300 1000000
4742 5822 1000000
9698 8706 1000000
6767 5385 1000000
6593 6890 1000000
9543 9478 1000000
2233 5822 1000000
3629 9478 1000000
9188 5385 1000000
8862 552 -219045
1162 9205 1000000
7285 9205 1000000
3390 1193 -211139
3200 7824 1000000
4406 9205 1000000
4166 633 -210115
9638 7824 1000000
1414 5822 1000000
2479 8706 1000000
2009 3594 1000000
7862 6890 1000000
3722 5822 1000000
3586 5822 1000000
3962 3594 1000000
9547 7824 1000000
2975 6890 1000000
3842 5822 1000000
6977 3876 -212470
347 9478 1000000
2765 6890 1000000
1554 9478 1000000
7443 204 -217756
8197 9478 1000000
9786 5822 1000000
5621 8706 1000000
1680 3594 1000000
984 4170 1000000
9381 6869 -212868
4192 6890 1000000
3670 8706 1000000
9143 5096 -213514
5797 7824 1000000
2134 5385 1000000
3142 6890 1000000
3412 9205 1000000
9738 5822 1000000
1494 5385 1000000
2267 4170 1000000
7595 7824 1000000
578 8706 1000000
9743 8706 1000000
3962 9205 1000000
4355 7824 1000000
4858 4170 1000000
500 7824 1000000
3874 7824 1000000
1661 7824 1000000
8381 8706 1000000
1802 5822 1000000
9508 9478 1000000
2395 9478 1000000
8567 8706 1000000
4465 7824 1000000
7647 3594 1000000
2686 5822 1000000
5643 4170 1000000
723 5822 1000000
1854 6890 1000000
1412 7824 1000000
6142 5822 1000000
2367 4170 1000000
1139 3594 1000000
8319 5385 1000000
2224 5385 1000000
2279 4170 1000000
2513 8706 1000000
7894 5385 1000000
1282 5822 1000000
5574 9205 1000000
4231 9478 1000000
9286 8706 1000000
9403 7371 -209829
7985 7824 1000000
6298 9478 1000000
845 9385 -214657
1261 5822 1000000
7922 9391 -210889
9602 5385 1000000
6538 6890 1000000
1948 6890 1000000
76 5822 1000000
9779 7824 1000000
576 4170 1000000
8355 7824 1000000
6604 6890 1000000
2583 7824 1000000
2536 8706 1000000
2758 4972 -215218
3162 7824 1000000
614 9205 1000000
4845 9478 1000000
1780 5385 1000000
2878 5822 1000000
6638 8706 1000000
1240 8706 1000000
3578 8706 1000000
2555 7824 1000000
8653 7824 1000000
6225 6890 1000000
8404 4170 1000000
9732 4170 1000000
6233 9478 1000000
6128 9478 1000000
2748 9478 1000000
3071 5822 1000000
2338 6890 1000000
2869 5385 1000000
9153 7824 1000000
7604 5385 1000000
3118 8706 1000000
3450 3594 1000000
4240 5385 1000000
7199 5668 -210238
1498 9205 1000000
3013 3594 1000000
2251 5822 1000000
7064 4170 1000000
8845 6890 1000000
5497 9478 1000000
5842 7824 1000000
7894 8706 1000000
568 9205 1000000
6929 9478 1000000
9583 3594 1000000
5602 8706 1000000
5522 8706 1000000
4880 4170 1000000
7959 8706 1000000
3457 5822 1000000
458 8706 1000000
3775 5385 1000000
9364 5385 1000000
6473 9478 1000000
6424 8706 1000000
2323 9478 1000000
347 7824 1000000
5872 4170 1000000
1608 3107 -217089
6403 8706 1000000
4845 5822 1000000
9055 9478 1000000
9845 3594 1000000
6273 4170 1000000
5904 5385 1000000
1612 9478 1000000
6017 7824 1000000
2409 9478 1000000
5859 7824 1000000
526 8706 1000000
914 9205 1000000
5773 5822 1000000
8438 9205 1000000
7142 9205 1000000
1486 3594 1000000
4448 3594 1000000
705 5385 1000000
2995 8706 1000000
8644 8706 1000000
7870 9478 1000000
3279 6747 -210539
7095 9205 1000000
7802 4170 1000000
236 4170 1000000
1686 9205 1000000
8464 9205 1000000
5460 9205 1000000
8019 9205 1000000
8671 9714 -214074
8926 9205 1000000
2717 5107 -214377
6242 9205 1000000
341 7824 1000000
6834 8706 1000000
2979 5822 1000000
4834 3594 1000000
7609 4170 1000000
329 6890 1000000
5182 9478 1000000
9717 4170 1000000
6913 7824 1000000
6942 4170 1000000
4910 8721 -213838
1416 4170 1000000
6776 5385 1000000
928 3594 1000000
6734 9205 1000000
13 7824 1000000
2075 7824 1000000
2669 5385 1000000
365 5385 1000000
6661 8706 1000000
5576 6890 1000000
7790 6890 1000000
1936 6890 1000000
6203 8706 1000000
3127 8706 1000000
6681 3594 1000000
3292 5822 1000000
1570 3594 1000000
7790 9205 1000000
3842 5385 1000000
2515 9205 1000000
4712 9478 1000000
3168 5822 1000000
9369 9478 1000000
7915 7824 1000000
9296 6890 1000000
6004 5385 1000000
4639 5385 1000000
6478 7824 1000000
6357 8706 1000000
6555 6890 1000000
6061 7824 1000000
7343 4513 -213907
9890 4170 1000000
7438 4170 1000000
8840 8706 1000000
6300 9679 -215911
2526 5385 1000000
2622 7824 1000000
3243 9478 1000000
9833 5385 1000000
6564 5822 1000000
3140 6890 1000000
380 9478 1000000
8304 9205 1000000
497 9478 1000000
7677 5822 1000000
1991 5385 1000000
6498 5385 1000000
4911 8706 1000000
7886 4170 1000000
9042 5822 1000000
2870 6890 1000000
2783 4170 1000000
5927 8706 1000000
6456 8706 1000000
5336 5385 1000000
5592 9205 1000000
6874 4170 1000000
6719 6890 1000000
8820 5822 1000000
6632 3594 1000000
672 9205 1000000
8553 5385 1000000
8217 6890 1000000
5716 6890 1000000
1823 6826 -215204
8095 7824 1000000
1830 4170 1000000
7785 5822 1000000
1461 5822 1000000
1036 7824 1000000
9557 8706 1000000
4105 9478 1000000
2278 5906 -218354
602 8706 1000000
6832 8706 1000000
8266 9205 1000000
3698 6890 1000000
493 5822 1000000
2665 8706 1000000
4112 6890 1000000
5914 5822 1000000
3501 9478 1000000
7918 4170 1000000
6433 9478 1000000
8694 9205 1000000
3194 9464 -218310
3530 7824 1000000
3043 5822 1000000
2122 4170 1000000
2034 9205 1000000
2167 7073 -210769
8124 7824 1000000
7633 7824 1000000
730 5385 1000000
1674 2364 -216299
7972 9205 1000000
1538 9607 -211046
8220 4170 1000000
9672 8706 1000000
396 6128 -215473
946 9478 1000000
1662 5822 1000000
4092 7824 1000000
115 5822 1000000
8856 9478 1000000
2040 5822 1000000
2279 9205 1000000
937 4170 1000000
6384 7824 1000000
8004 3300 1000000
951 5385 1000000
9747 9205 1000000
4726 6890 1000000
3901 3594 1000000
3974 9205 1000000
5708 7824 1000000
2559 6890 1000000
5631 5822 1000000
3855 6890 1000000
8997 5385 1000000
8220 8706 1000000
4933 6890 1000000
4119 7824 1000000
7960 9478 1000000
917 9205 1000000
7985 6890 1000000
9859 7824 1000000
915 5385 1000000
5947 9478 1000000
789 8706 1000000
3262 3007 -217511
815 4170 1000000
5265 4170 1000000
7312 6890 1000000
8640 7824 1000000
5388 7824 1000000
9168 791 -217514
5772 7824 1000000
4231 3594 1000000
992 5822 1000000
7392 5385 1000000
7976 5822 1000000
7914 8706 1000000
6651 3185 -217507
8352 5822 1000000
9076 5385 1000000
244 5822 1000000
6467 6890 1000000
8654 4170 1000000
6675 9205 1000000
9463 4170 1000000
9514 7824 1000000
9353 6890 1000000
7258 3594 1000000
2295 4791 -211387
2512 8706 1000000
1398 3594 1000000
5072 9029 -215134
6380 3307 -209925
1629 9205 1000000
3402 4170 1000000
9202 3594 1000000
3632 5385 1000000
3643 441 -213594
2244 4170 1000000
6405 5743 -213755
411 9205 1000000
4702 8706 1000000
4623 8706 1000000
3991 8706 1000000
8920 3594 1000000
9375 4170 1000000
6878 3594 1000000
3193 8706 1000000
5102 7824 1000000
7455 7824 1000000
9711 3594 1000000
7941 7824 1000000
546 8075 -219485
4758 5385 1000000
4430 6655 -211945
8485 5385 1000000
4126 5385 1000000
7254 6890 1000000
184 9205 1000000
2893 4170 1000000
4549 9478 1000000
3262 5385 1000000
9836 3594 1000000
6400 9205 1000000
6431 7824 1000000
665 5385 1000000
4545 6890 1000000
4416 7824 1000000
3111 5385 1000000
5353 9478 1000000
1558 9205 1000000
2205 8706 1000000
251 5385 1000000
7441 9205 1000000
1674 4170 1000000
3402 9205 1000000
3609 4170 1000000
1694 5822 1000000
618 9205 1000000
1230 8706 1000000
5131 5385 1000000
4305 5771 -219657
6946 7824 1000000
7498 3594 1000000
9337 4170 1000000
9726 4170 1000000
6248 6890 1000000
348 5099 -214980
4386 9478 1000000
2739 5822 1000000
3660 4170 1000000
9325 5385 1000000
4562 3594 1000000
5767 5822 1000000
9939 5385 1000000
3534 8706 1000000
6931 8706 1000000
1637 8706 1000000
8676 9205 1000000
8523 9478 1000000
5658 4170 1000000
7094 5385 1000000
6277 5385 1000000
5544 8706 1000000
1638 5822 1000000
482 5385 1000000
8019 4170 1000000
5678 3594 1000000
6382 9478 1000000
3785 8706 1000000
9664 4383 -210310
672 7824 1000000
7157 5872 -210993
8756 9478 1000000
7620 5385 1000000
2817 4170 1000000
8146 3816 -219446
4282 10 -219193
2307 5822 1000000
1706 4170 1000000
8092 9478 1000000
2368 4170 1000000
4445 5822 1000000
7890 9205 1000000
4493 9478 1000000
7938 6890 1000000
9423 7824 1000000
2439 4170 1000000
6747 6890 1000000
1450 6890 1000000
7981 9197 -217641
2564 4170 1000000
9147 8706 1000000
2912 5822 1000000
4480 9478 1000000
2185 9789 -212741
1462 9205 1000000
7758 9205 1000000
6602 3594 1000000
4539 7824 1000000
3618 6890 1000000
1557 2207 -211393
9144 8706 1000000
6603 3594 1000000
9853 9478 1000000
4966 5822 1000000
8636 1003 -218287
1429 4170 1000000
8559 3475 -215162
172 9478 1000000
8157 7824 1000000
4287 6890 1000000
5135 4170 1000000
3461 3594 1000000
2835 3594 1000000
9863 9925 -211498
7903 7824 1000000
1499 9205 1000000
9852 4170 1000000
4649 5385 1000000
3900 9478 1000000
592 4170 1000000
7212 6658 -216212
7692 4170 1000000
8611 5385 1000000
5125 5822 1000000
9686 6890 1000000
3380 5822 1000000
7615 8706 1000000
5960 6890 1000000
8686 7824 1000000
7712 726 -215999
2602 9478 1000000
280 6890 1000000
9331 8706 1000000
46 8706 1000000
6160 6373 -216042
3061 9205 1000000
2479 9478 1000000
2414 4170 1000000
9908 7824 1000000
2253 3594 1000000
1205 6890 1000000
4575 3594 1000000
6011 9205 1000000
7329 7824 1000000
3216 9205 1000000
3806 9478 1000000
4731 5822 1000000
2265 5385 1000000
7234 6890 1000000
135 8706 1000000
8202 3594 1000000
2468 9205 1000000
3535 4170 1000000
7744 6890 1000000
7283 8706 1000000
8140 4170 1000000
7675 4170 1000000
3553 8706 1000000
2666 7824 1000000
9827 5822 1000000
9396 8369 -219310
7784 5385 1000000
6965 7824 1000000
7144 3594 1000000
6071 7824 1000000
5878 8427 -216876
717 3510 -217461
6801 9478 1000000
2004 6890 1000000
424 5822 1000000
1618 7824 1000000
5507 6890 1000000
4788 3112 -216955
341 9478 1000000
875 9478 1000000
9808 8706 1000000
5889 5385 1000000
287 2815 -213542
4158 5822 1000000
6041 5385 1000000
2918 8706 1000000
4463 9205 1000000
1838 3594 1000000
4014 9205 1000000
4294 9478 1000000
1064 5822 1000000
488 5822 1000000
1401 5385 1000000
2926 6890 1000000
222 9205 1000000
5634 5822 1000000
8208 8706 1000000
3918 7824 1000000
3660 5010 -212418
1266 1480 -217138
5799 3594 1000000
114 6696 -218702
889 8706 1000000
94 9478 1000000
6457 3594 1000000
2089 8706 1000000
1153 3594 1000000
679 9478 1000000
1796 6890 1000000
6074 2294 -215954
2628 9478 1000000
7248 5822 1000000
2313 5822 1000000
509 9478 1000000
6406 3594 1000000
5077 9205 1000000
2018 7824 1000000
9382 1021 -216092
4663 3088 -218065
9326 5822 1000000
6412 7824 1000000
7368 3594 1000000
8342 7824 1000000
2092 6890 1000000
7201 9205 1000000
40 5385 1000000
183 9205 1000000
6285 3594 1000000
4755 9478 1000000
9216 8706 1000000
2328 4170 1000000
2092 7824 1000000
9244 5385 1000000
6639 3594 1000000
4632 5822 1000000
4760 9205 1000000
3021 9478 1000000
7224 3654 -214662
139 8706 1000000
6566 3839 -218912
6943 5385 1000000
3298 3594 1000000
1373 3594 1000000
9470 3673 -219226
4729 3594 1000000
2021 9693 -219722
4430 7824 1000000
9722 5822 1000000
3868 7824 1000000
7400 4170 1000000
3726 4170 1000000
9439 5822 1000000
3195 5007 -217653
5414 4170 1000000
2923 7824 1000000
2255 1409 -216867
4933 5822 1000000
3754 9205 1000000
4020 9022 -211574
2600 5822 1000000
1007 9205 1000000
4526 4170 1000000
6425 3594 1000000
1504 3594 1000000
6061 3594 1000000
1128 6890 1000000
7499 6755 -217987
5651 7824 1000000
2040 5385 1000000
9130 7824 1000000
3537 8706 1000000
4774 3594 1000000
8170 6890 1000000
4327 5385 1000000
8809 5822 1000000
875 7824 1000000
5892 5822 1000000
9435 7824 1000000
65 6890 1000000
5369 7824 1000000
9607 4170 1000000
2394 5385 1000000
6533 9478 1000000
7082 9478 1000000
9822 9205 1000000
4959 3594 1000000
4605 4170 1000000
309 7824 1000000
8611 5822 1000000
5864 9205 1000000
4061 8706 1000000
6134 8706 1000000
5429 5822 1000000
6626 9205 1000000
9564 8706 1000000
9279 7824 1000000
4135 9819 -215367
9359 5822 1000000
6220 9478 1000000
7635 7824 1000000
6976 6890 1000000
7309 7824 1000000
2259 9478 1000000
9742 3594 1000000
6633 3594 1000000
6855 9478 1000000
8258 7824 1000000
266 5822 1000000
5761 7824 1000000
5455 4633 -213189
3469 9205 1000000
8151 8706 1000000
1435 7824 1000000
9683 7824 1000000
6446 9205 1000000
571 6890 1000000
3927 8577 -213202
8839 8706 1000000
3011 3775 -217305
7620 8706 1000000
3890 9205 1000000
1286 5822 1000000
9553 7824 1000000
6559 8706 1000000
1768 7824 1000000
7247 3594 1000000
5260 969 -216142
7282 3594 1000000
6129 9205 1000000
8311 5822 1000000
6051 5385 1000000
3264 879 -213547
9067 6890 1000000
9369 3594 1000000
1418 3594 1000000
6548 5385 1000000
5629 9205 1000000
4800 5385 1000000
5170 9478 1000000
6391 3594 1000000
3426 9478 1000000
847 9205 1000000
5894 5822 1000000
5794 3594 1000000
3618 760 -216263
3702 5822 1000000
1086 9205 1000000
3750 5385 1000000
708 4170 1000000
124 5831 -216169
7127 4170 1000000
1030 5385 1000000
5429 4170 1000000
6623 8706 1000000
5957 7824 1000000
1278 9478 1000000
801 8706 1000000
8638 8706 1000000
715 6890 1000000
6651 5385 1000000
8365 5822 1000000
2188 4170 1000000
4139 5385 1000000
7853 3805 -217208
2015 5822 1000000
4090 9463 -218123
9261 6890 1000000
7620 4170 1000000
3323 9205 1000000
2119 8706 1000000
3925 7824 1000000
899 8706 1000000
2169 7824 1000000
5808 9478 1000000
992 7824 1000000
72 5385 1000000
6526 4170 1000000
6960 9478 1000000
7065 5822 1000000
9085 5822 1000000
1830 9205 1000000
7527 8706 1000000
8336 8620 -212039
6489 5822 1000000
7853 9478 1000000
3410 9478 1000000
2289 3594 1000000
1859 9205 1000000
434 4981 -218857
7869 3594 1000000
3352 7503 -215794
64 3594 1000000
8364 9205 1000000
2361 6782 -218261
2572 9205 1000000
7561 3594 1000000
5752 3920 -214406
1250 9478 1000000
3944 4170 1000000
5653 4170 1000000
5209 6890 1000000
977 5822 1000000
6794 9205 1000000
8655 5385 1000000
5918 9728 -211630
697 7205 -210752
4986 2539 -210376
4972 5822 1000000
673 3594 1000000
8793 6890 1000000
114 9205 1000000
4723 3594 1000000
2874 9205 1000000
8378 5385 1000000
301 7824 1000000
4327 4170 1000000
9240 5845 -210898
179 5822 1000000
308 4170 1000000
8677 2597 -219553
7092 5822 1000000
3432 3594 1000000
6647 3594 1000000
7689 5385 1000000
2679 5822 1000000
9150 6890 1000000
9172 9478 1000000
686 3594 1000000
538 9478 1000000
751 8706 1000000
957 3594 1000000
2429 5822 1000000
7505 6890 1000000
8988 9478 1000000
4002 8706 1000000
6075 5822 1000000
3758 9478 1000000
5599 3594 1000000
2341 5369 -211749
929 5822 1000000
66 9205 1000000
4901 5822 1000000
3094 3594 1000000
6343 9205 1000000
7839 9205 1000000
3680 8706 1000000
8809 5385 1000000
7910 5822 1000000
3428 7824 1000000
4491 9478 1000000
5759 3594 1000000
4995 6890 1000000
3024 6890 1000000
2064 4170 1000000
2995 5385 1000000
7756 5385 1000000
7906 6890 1000000
6280 8706 1000000
6705 8706 1000000
4377 7824 1000000
5505 9205 1000000
5735 8706 1000000
2462 5822 1000000
2359 3594 1000000
7238 9478 1000000
2841 6890 1000000
5343 3594 1000000
